date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:42:06	170701/170701	---M--	200	added ('OK')	image/jpeg	etag:%2229acd-5686d4c564740%22	http://weibergmedia.com/demos/bt/images/travel03.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/travel03.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:42:09	165571/165571	---M--	200	added ('OK')	image/jpeg	etag:%22286c3-5686d4b52e100%22	http://weibergmedia.com/demos/bt/images/image10.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image10.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:42:09	164858/164858	---M--	200	added ('OK')	image/jpeg	etag:%22283fa-5686d4b439ec0%22	http://weibergmedia.com/demos/bt/images/image09.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image09.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:42:51	9967/9967	---M--	200	added ('OK')	application/javascript	etag:%2226ef-56f9059602440%22	http://weibergmedia.com/demos/bt/js/slideshow.js	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/js/slideshow.js	(from http://weibergmedia.com/demos/bt/photography.html)
17:43:07	107059/107059	---M--	200	added ('OK')	image/jpeg	etag:%221a233-5686d4c470500%22	http://weibergmedia.com/demos/bt/images/work-single-15.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-15.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:43:09	109522/109522	---M--	200	added ('OK')	image/jpeg	etag:%221abd2-5686d4cb1d4c0%22	http://weibergmedia.com/demos/bt/images/work-single-32.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-32.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:43:10	124248/124248	---M--	200	added ('OK')	image/jpeg	etag:%221e558-5686d4cfe2000%22	http://weibergmedia.com/demos/bt/images/work-single-34.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-34.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:43:12	181998/181998	---M--	200	added ('OK')	image/jpeg	etag:%222c6ee-5686d4604d8c0%22	http://weibergmedia.com/demos/bt/images/contact-2.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/contact-2.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:43:26	166349/166349	---M--	200	added ('OK')	image/jpeg	etag:%22289cd-5686d4cdf9b80%22	http://weibergmedia.com/demos/bt/images/work-single-33.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-33.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:43:48	160184/160184	---M--	200	added ('OK')	image/jpeg	etag:%22271b8-5686d4c935040%22	http://weibergmedia.com/demos/bt/images/work-single-30.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-30.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:44:00	98029/98029	---M--	200	added ('OK')	image/jpeg	etag:%2217eed-5686d4d1ca480%22	http://weibergmedia.com/demos/bt/images/work-single-36.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-36.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:44:00	172943/172943	---M--	200	added ('OK')	image/jpeg	etag:%222a38f-5686d4d0d6240%22	http://weibergmedia.com/demos/bt/images/work-single-35.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-35.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:44:01	73289/73289	---M--	200	added ('OK')	image/jpeg	etag:%2211e49-5686d46235d40%22	http://weibergmedia.com/demos/bt/images/doctor01.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/doctor01.jpg	(from http://weibergmedia.com/demos/bt/medical.html)
17:44:14	82787/82787	---M--	200	added ('OK')	image/jpeg	etag:%2214363-5686d4641e1c0%22	http://weibergmedia.com/demos/bt/images/doctor03.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/doctor03.jpg	(from http://weibergmedia.com/demos/bt/medical.html)
17:44:15	84987/84987	---M--	200	added ('OK')	image/jpeg	etag:%2214bfb-5686d46512400%22	http://weibergmedia.com/demos/bt/images/doctor04.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/doctor04.jpg	(from http://weibergmedia.com/demos/bt/medical.html)
17:44:15	161465/161465	---M--	200	added ('OK')	image/jpeg	etag:%22276b9-5686d4d4a6b40%22	http://weibergmedia.com/demos/bt/images/work-single-37.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-37.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:44:15	88444/88444	---M--	200	added ('OK')	image/jpeg	etag:%221597c-5686d46235d40%22	http://weibergmedia.com/demos/bt/images/doctor02.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/doctor02.jpg	(from http://weibergmedia.com/demos/bt/medical.html)
17:44:21	47859/47859	---M--	200	added ('OK')	image/jpeg	etag:%22baf3-5686d4d4a6b40%22	http://weibergmedia.com/demos/bt/images/work-single-6.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-6.jpg	(from http://weibergmedia.com/demos/bt/portfolio.html)
17:44:23	9404/9404	---M--	200	added ('OK')	image/png	etag:%2224bc-5699b9c9dfc00%22	http://weibergmedia.com/demos/bt/images/logos/logo05.png	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/logos/logo05.png	(from http://weibergmedia.com/demos/bt/about.html)
17:44:25	8356/8356	---M--	200	added ('OK')	image/png	etag:%2220a4-5699b9c8eb9c0%22	http://weibergmedia.com/demos/bt/images/logos/logo03.png	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/logos/logo03.png	(from http://weibergmedia.com/demos/bt/about.html)
17:44:31	103727/103727	---M--	200	added ('OK')	image/jpeg	etag:%221952f-5686d452f3940%22	http://weibergmedia.com/demos/bt/images/about-1.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/about-1.jpg	(from http://weibergmedia.com/demos/bt/about.html)
17:44:32	105748/105748	---M--	200	added ('OK')	image/jpeg	etag:%2219d14-5686d454dbdc0%22	http://weibergmedia.com/demos/bt/images/about-3.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/about-3.jpg	(from http://weibergmedia.com/demos/bt/about.html)
17:44:39	149429/149429	---M--	200	added ('OK')	image/jpeg	etag:%22247b5-5686d454dbdc0%22	http://weibergmedia.com/demos/bt/images/about-2.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/about-2.jpg	(from http://weibergmedia.com/demos/bt/about.html)
17:44:43	65149/65149	---M--	200	added ('OK')	image/jpeg	etag:%22fe7d-5686d4d3b2900%22	http://weibergmedia.com/demos/bt/images/work-single-5.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-5.jpg	(from http://weibergmedia.com/demos/bt/case-study-1.html)
17:44:51	121027/121027	---M--	200	added ('OK')	image/jpeg	etag:%221d8c3-5686d46329f80%22	http://weibergmedia.com/demos/bt/images/cowork-10.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/cowork-10.jpg	(from http://weibergmedia.com/demos/bt/blog.html)
17:44:51	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	http://weibergmedia.com/demos/bt/post.html	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/post.d4.delayed	(from http://weibergmedia.com/demos/bt/post-1.html)
17:44:52	2149/2149	---M--	200	added ('OK')	application/javascript	etag:%22865-5699c4439b300%22	http://weibergmedia.com/demos/bt/js/googlemaps.js	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/js/googlemaps.js	(from http://weibergmedia.com/demos/bt/contact.html)
17:44:53	4216/4216	---M--	200	added ('OK')	image/png	etag:%221078-5686d49d568c0%22	http://weibergmedia.com/demos/bt/images/icons/bg-box@2x.png	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/icons/bg-box@2x.png	(from http://weibergmedia.com/demos/bt/css/styles.css)
17:44:54	3886/3886	---M--	200	added ('OK')	image/png	etag:%22f2e-5686d49d568c0%22	http://weibergmedia.com/demos/bt/images/icons/bg-cake@2x.png	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/icons/bg-cake@2x.png	(from http://weibergmedia.com/demos/bt/css/styles.css)
17:44:57	111276/111276	---M--	200	added ('OK')	image/jpeg	etag:%221b2ac-5686d4d2be6c0%22	http://weibergmedia.com/demos/bt/images/work-single-4.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-4.jpg	(from http://weibergmedia.com/demos/bt/case-study-1.html)
17:44:57	87981/87981	---M--	200	added ('OK')	image/jpeg	etag:%22157ad-5686d455d0000%22	http://weibergmedia.com/demos/bt/images/about-4.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/about-4.jpg	(from http://weibergmedia.com/demos/bt/post-1.html)
17:44:57	91449/91449	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2216539-5686d4b0695c0%22	http://weibergmedia.com/demos/bt/images/image07-lg.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image07-lg.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:45:02	233341/233341	---M--	200	added ('OK')	image/jpeg	etag:%2238f7d-5686d4b80a7c0%22	http://weibergmedia.com/demos/bt/images/image15.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image15.jpg	(from http://weibergmedia.com/demos/bt/blog.html)
17:45:12	257998/257998	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223efce-5686d4b251a40%22	http://weibergmedia.com/demos/bt/images/image06-lg.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image06-lg.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:45:16	165338/165338	---M--	200	added ('OK')	image/jpeg	etag:%22285da-5686d4b9f2c40%22	http://weibergmedia.com/demos/bt/images/lifestyle08-lg.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/lifestyle08-lg.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:47:46	119111/119111	---M--	200	added ('OK')	image/jpeg	etag:%221d147-5686d4b0695c0%22	http://weibergmedia.com/demos/bt/images/image06.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image06.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:47:49	298312/298312	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2248d48-5686d4aba4a80%22	http://weibergmedia.com/demos/bt/images/image02.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/image02.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
17:47:52	204438/204438	---M--	200	added ('OK')	image/jpeg	etag:%2231e96-5686d4cd05940%22	http://weibergmedia.com/demos/bt/images/work-single-31.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/work-single-31.jpg	(from http://weibergmedia.com/demos/bt/architect.html)
17:47:52	191602/191602	---M--	200	added ('OK')	image/jpeg	etag:%222ec72-5686d4bae6e80%22	http://weibergmedia.com/demos/bt/images/lifestyle04.jpg	C:/My%20Web%20Sites/DevelopersManagement/weibergmedia.com/demos/bt/images/lifestyle04.jpg	(from http://weibergmedia.com/demos/bt/photography.html)
